Agency,Agency Name,Station Name,Line,Artist First Name,Artist Last Name,Art Title,Art Date,Art Material,Art Description,Art Image Link
NYCT,New York City Transit,23rd Street-Ely Avenue/Long Island City-Court Square,"E,V,G",Elizabeth,Murray,Stream,2001,"Glass mosaic on walls in passageway connecting the E, V to the G","Elizabeth Murray titled this work {Stream}, to evoke the feet of travelers as they stream out along the passageway.  Murray has shifted from abstraction to recognizable imagery throughout her career and in this work, she created magical forms that reveal her artistic spirit in the vibrant colored mosaics that fill the passageway.   Murray also used imagery with her earlier project, {Blooming}, in the Lexington Avenue and 59th  Street station.  Here the radiant colors evoke the new day with rising suns and the giant steps being taken, as the organic and joyous shapes provide an uplifting jolt of energy to the commuters streaming past.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=E&artist=1&station=4
NYCT,New York City Transit,Lexington Avenue-53rd Street,"E,V,6",Al,Held,Passing Through,2004,Glass mosaic on mezzanine walls,"{Passing Through} is one of the last public works of celebrated abstract painter Al Held; it was being installed at the time of his death.  The colorful and exuberant mural reveals an immense universe in which geometric elements of varying shapes and sizes float freely.  In the 1960s, Held moved from abstraction to tightly controlled geometric work, with two-dimensional figures suspended on the canvas.  Held was curious about how everything is structured and was inspired by theories about the universe and its mysteries.  He described his interest in images that we believe in but that are beyond our senses and that we can never experience directly.   There is also another subject, that of buildings and architecture.  His imagery powerfully evokes New York City's contemporary energy while acknowledging the forms and styles of the Midtown skyscrapers overhead.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=E&artist=1&station=5
NYCT,New York City Transit,Fifth Avenue-53rd Street,"E,V",Drenttel,Doyle and Partners,53rd Street Art Stop,2000,Porcelain enamel on downtown platform wall,"The museums and cultural institutions in midtown Manhattan are on display at Art Stop at the Fifth Avenue-53rd Street subway station.  Drenttel Doyle and Partners were selected by MTA Arts for Transit and area institutions as the graphic designers for the project.   The result is 73 porcelain enamel panels on the station platform that invite and inform riders of the area's offerings, which include  the Museum of Television and Radio, the Municipal Art Society, the American Folk Art Museum, the Donnell Library Center of the New York Public Library, and the Museum of Modern Art.  Selected Arts for Transit projects are also spotlighted.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=E&artist=1&station=7
NYCT,New York City Transit,23rd Street-Ely Avenue/Long Island City-Court Square,"E,V,G",Frank,Olt,Temple Quad Reliefs,1992,Glass mosaic and ceramic reliefs on station platforms and mezzanine,"The artwork consists of four large-scale ceramic murals that contain sculpted forms that depict architectural formations set into a mosaic background.  Frank Olt feels that the Archways represent a symbol of welcome, strength and beauty. Their form and rich color derive from Romanesque architecture, and provide a welcoming point of entry.  The {Gothic Circle} symbolizes endurance, renewal and perpetuity, and is designed to inspire commuters traveling to and from work.  The {Greek Temple Quad}, as Olt describes it, consists of four house-shaped pieces, and reinforces the theme of welcome and comfort, but itself resembles a cityscape or place of commerce with all the societal vitality that it implies.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=E&artist=2&station=4
NYCT,New York City Transit,Fifth Avenue-53rd Street,"E,V",Ralph,Fasanella,Subway Riders,1950/1995,Oil on canvas on mezzanine,"Ralph Fassanella painted a subject with which he was deeply familiar.  Talking about {Subway Riders}, the artist reflected: I'd ride the subway every day... I'd ride and ride and sketch and sketch.  I love the subway.  It pulls the city together, pulls people together in a magic way.  Here I show the subway riders at night after a hard day's work.  Everyone is separate, alone, but very much together.  It's noisy with the creaks and squeals, but peaceful too, because we move to a rhythm and cadence that gets inside us; that's comforting, like the noise of the city itself.  Fasanella grew up in Greenwich Village, and worked as an iceman and union organizer, producing paintings in what would become known as urban folk style.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=E&artist=2&station=7
NYCT,New York City Transit,Delancey Street-Essex Street,"F,J,M,Z",Ming,Fay,"Shad Crossing, Delancey Orchard",2004,Glass mosaics on platform and mezzanine walls,"Ming Fay brings to the station the liveliness of the thriving marketplace overhead in this storied Lower East Side neighborhood.  The artist extensively researched the neighborhood's history, and created by watercolor sketches that were transformed into glass mosaic murals by craftsmen.  The images of Shad Crossing celebrate the return of the once abundant fish to New York and water as a metaphor for crossing. {Delancey Orchard} is the mural on the Manhattan-bound platform, inspired by the prominent  DeLancey family's eighteenth century farm, which stretched from the East River to the Hudson River.  The farm's cherry orchard was located where Orchard Street stands and is memorialized with radiant cherry trees on the Brooklyn-bound platform.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=F&artist=1&station=5
NYCT,New York City Transit,Neptune Avenue,F,Michael,Krondl,Looking Up,2004,Faceted glass in platform windscreens,"Michael Krondl describes {Looking Up} as a series of photographically-derived images that creates a movie for the subway rider as he or she leaves the leafy residential neighborhoods and reaches Coney Island, seen of in the distance.  Krondl selected his images for their properties and how they reflect and refract light.  His sources include the nearby foliage and the sky, which is a big part of the experience of riding the elevated train in Brooklyn, and Coney Island's famous Cyclone roller coaster.  The transition from image to image mimics a camera panning from the nearby trees to the sky above and finally to the Cyclone in the distance.  For the F train passenger the experience is almost cinematic.  The foliage, the clouds, and the roller coaster all play with transparency; light-colored sky outlines the trestlework on the Cyclone, peeks out between the leaves, and envelops the bright white clouds.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=F&artist=1&station=8
NYCT,New York City Transit,Lorimer Street,"J,M",Annette,Davidek,Roundlet Series,2002,Faceted glass in mezzanine windows and platform windscreens,"Annette Davidek's murals at Lorimer Street in Brooklyn illustrate the fractured and fragmented language of nature in a medium well-suited for her expressive work. {Roundlet Series} reveals the countless varieties of organic forms in botany. At times the murals recall blossoming flowers, twisting branches, or meandering patterns that mimic genetic elements. The challenge in translating the artist's work-on-paper into the faceted glass murals was to capture the detail and complexity of the compositions while maintaining their captivating qualities.  Faceted glass delivers a striking quality of translucency, texture, and range of color.  Dramatic contrasts between the contour and the content becomes apparent against the background and the result adds vibrancy to the station platform.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=J&artist=1&station=15
NYCT,New York City Transit,West 8th Street-New York Aquarium,"F,Q",Vito,Acconci (Acconci Studio),Wavewall,2005,"Steel, ceramic tile, granite, fiberglass","The inspiration for the station's design was local sites - the historic Coney Island boardwalk and Cyclone roller coaster, the aquarium next to the station, and area beaches.  The station is on the approximate site of a former roller coaster ride.  The architect, Jim McConnell of Daniel Frankfurt, wanted to transform the exterior station walls in a unique way.  Working with the architects, artist Vito Acconci developed an architectural treatment for the station façade that is full of life.  As in successful collaborations, there is no clear delineation between the architecture and the art. *Before rehabilitation, the windscreens blocked ocean views; the new windscreens open up the platform view of the Atlantic Ocean.   In the artist's words, The normally horizontal and vertical steel windscreen tubes and panels have been transformed into a more sinuous form that evokes the notion of a wave, or that of motion as in the Cyclone or the subway itself.  The result is a striking and unique subway station that fits into its special surroundings.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=F&artist=1&station=9
NYCT,New York City Transit,Metropolitan Avenue/Lorimer Street,"G,L",Jackie,Chang,Signs of Life,2000,"Glass and ceramic tile on walls of mezzanine, transfer passageway, and stairs to L platforms","Constructed of glass and ceramic tile, Jackie Chang's {Signs of Life} offers text and images arranged as a puzzle throughout the station.  A rock sits atop a pointed shape between two words, FAITH and FATE.  Other words -- MAN, KIND, IT, SELF - are in the path of a cresting wave below.  The artist seeks to spark the viewers' imaginations, perhaps hoping that interpretations will emerge over repeated viewings and rumination.  The tone of the messages are enigmatic:  are they optimistic or pessimistic; are they speaking of the past or to the future?   I kept my titles brief, Chang says.  I wanted them to be challenging.  In a sense, these bits of what Chang calls urban poetry are an acknowledgment of the creative energy flowing through the community.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=G&artist=1&station=2
NYCT,New York City Transit,Woodhaven Boulevard,"G,R,V",Pablo,Tauler,In Memory of the Lost Battalion,1996,Stainless steel and faceted glass column covers on mezzanine,"This work includes nine station support beams that are sheathed in iron, stainless steel, and inch-thick architectural glass that seem to stand watch over passing travelers.  The sculpture respects the physical constraints of the station architecture and succeeds in reshaping them through the use of light and materials to construct a powerful memorial to the Lost Battalion - a group of World War I soldiers, mostly New Yorkers, who were lost in battle.  Pablo Tauler uses materials that eerily suggests the Argonne Forest where the soldiers met their fate.  Muscular steel slabs evoke armaments glass refracts light, and organically shaped iron forms twist like branches.  For the sculptor the ironwork inspires memories of the wilderness marshes near his childhood home.  I am profoundly aware of the importance of the environment to my art, he says.  Especially interesting to me is the manipulation of light through the use of texture and reflective materials.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=G&artist=1&station=6
NYCT,New York City Transit,Halsey Street,"J,Z",,SOL'SAX,SOL'SCRYPT,2008,Faceted glass in mezzanine windows and platform windscreens,"Based upon African and African-American culture and history and fused with the contemporary music and pop culture from his Brooklyn neighborhood, SOL'SAX's faceted glass project addresses in visual form the layers of memory and culture that  influence and inspire his work.*The vibrant colors and intricate designs in the art panels represent the artist's creative explorations. Images of city life are melded with symbols of ancient African cultural influences and relics. The compositions are intended to provide guidance, and protection, inspiration for all traveling through the station.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=J&artist=1&station=10
NYCT,New York City Transit,Gates Avenue,"J,Z",Chris Wade,Robinson,Dream Train,2002,Faceted glass in mezzanine windows and platform windscreens,"In {Dream Train}, Chris Wade Robinson pays tribute to the spirit of the subway in his 16 panels of faceted glass that narrate the daily motions of residents interacting with the movement of trains through the urban landscape.  Robinson says, A simple subway ride is a cultural exploration, a cross-section of a city as it moves from past to present and on to tomorrow.  All races, creeds, and colors interconnect on a common path to an endless variety of destinations. Each rider is enriched by daily discoveries of new faces, places, and things....They are vignettes made of memory and experience, an ode to a lifetime spent riding in and dreaming on the train, as it speeds through the darkness and into the light.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=J&artist=1&station=11
NYCT,New York City Transit,Kosciuszko Street,J,Ron,Calloway,Euphorbias,2002,Faceted glass in mezzanine windows and platform windscreens,"In {Euphorbias,} the artist used botanical imagery as a metaphor for life and growth in the communities that surround the elevated Kosciuszko Street station.  The artwork consists of 16 faceted glass panels and creates the sensation of growth, as if energy is radiating outward from the center of the images to the tips of the forms.  Brightly colored plants, some of which resemble the sun and its rays, are in full bloom on the platform.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=J&artist=1&station=12
NYCT,New York City Transit,Myrtle Avenue,"J,M,Z",Verna,Hart,Jammin' Under the EL,1999,Faceted glass in mezzanine windows and platform windscreens,"{Jammin' under the EL} honors the community's character with windows and windscreens composed of colorful faceted glass panels that depict an imaginary jazz combo with drums, piano, guitar, bass, flutes, saxophones, trombones, and trumpets.  The sounds of percussion instruments are powerfully suggested, and jiving vocalists complete the picture.  Hart says that {Jammin' under the EL} is a kind of jam session of the mind.  A little imagination is all that's needed to enjoy a dozen solo performances in the panels.  You can board the jazz express and take a jazz, rock, funk, or salsa journey of your choice.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=J&artist=1&station=13
NYCT,New York City Transit,Hewes Street,"J,M",Mara,Held,El in 16 Notes,2002,Faceted glass in mezzanine windows and platform windscreens,"Artist Mara Held's {El in 16 Notes} is a meditation on variations in pattern caused by differing qualities of light and the creation of overlapping forms and layers. The inspiration for the imagery of the piece was originally derived from cut-out dress patterns.  Through the minimal yet elegant shifts in color and pattern that are occasionally pierced by playful curving lines, the work enables the viewer to witness the light and the neighboring skyline as it emerges through the glass planes.  Held played particular attention to the colors and role of natural light to animate and illuminate the work, which graces the platform with light and color.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=J&artist=1&station=16
NYCT,New York City Transit,Marcy Avenue,"J,M,Z",Ellsworth,Ausby,Space Odyssey,2004,Faceted glass in mezzanine windows and platform windscreens,"Ellsworth Ausby created eight triptychs for the station's platform windscreens that explore the relationship of man to the universe.  In a subtle way, the brilliantly colored forms evoke the feeling of the swirling cosmos.  For this commission, the artist produced a series of drawings later translated into a faceted glass.  According to the artist, he is particularly attracted by the idea of traveling in infinite space, which is as a passenger on the Earth Express line, experienced through the cycle of the seasons.  He was particularly pleased to work with faceted glass windows, a new and exciting medium for me to work with,  ...  These windows have allowed me to expand my understanding of the possibilities that this concept has as public art,....It is my hope that these windows express what I feel is the spirit of New York, the hustle and bustle, the fast pace of the city.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=J&artist=1&station=17
NYCT,New York City Transit,Canal Street,"J,M,N,Q,R,W,Z,6",Bing,Lee,Empress Voyage 2.22.1794,1998,Ceramic tiles and mosaic banding on platform walls and connecting passageway,"Bing Lee's {Empress Voyage} commemorates the pioneering expedition of the American merchant ship, Empress of China, which in 1794 returned to New York harbor filled with silk, tea, and porcelain (commonly called china, due to its origin).  Through the artist's lighthearted use of Chinese-derived icons, the tiles illustrate aspects of the then-new trade with Asia and celebrates today's Chinatown.  On the platforms, interlocking teapots incorporate the Chinese symbol for good life.  Other symbols, on the station's upper level, are variations on the symbols for Asia, quality, and cycle.  As trains arrive, debarking passengers are given a choice of reading Canal Street in English or the Chinese characters for Chinatown. I want to give the viewers art that reminds them of history, but also speaks directly to them, says Lee, something meaningful but also playful.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=J&artist=1&station=19
NYCT,New York City Transit,111th Street-104th Street-Woodhaven Boulevard - 75th Street - Cypress Hills,"J,Z",Kathleen,McCarthy,Five Points of Observation,1990-93,Wire-mesh sculpture in platform windscreens,"{Five Points of Observation}, sited on the platform walls of five adjacent subway stations in Queens and Brooklyn,  is composed of five colossal six-foot heads made of copper mesh positioned at different angles and inserted in specially cut openings in the windscreen walls that otherwise would block views from the platforms to the streets below.  Positioning themselves in the heads, subway riders can look out onto the world literally through the eyes of the sculptural forms.  The artist created faces both multiethnic and androgynous, leaving room for viewers to construct for themselves stories of who these haunting forms might be and what they might signify.  The faces are constructed with steel armatures and a grid of wire mesh, which serves a protective as well as expressive function.  The positioning of the forms varies from station to station, giving them further variety and expressiveness.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=J&artist=1&station=2
NYCT,New York City Transit,Crescent Street,"J,Z",Jung Hyang,Kim,Wheel of Bloom-Soak up the Sun,2007,Faceted glass in platform windscreens,"Jung brightens the commuter's environment with happy expressiveness in her art.  While standing on the platform, Jung was struck by the view of the vast blue sky.  Designs that symbolize the sun and the wheel of the trains feature a series of circles and vibrant colors that add complexity.  The colors reflect the cycle of the day, beginning with yellow for morning and blue for night.  The circular shapes also reflect the movement and life of the neighborhood.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=J&artist=1&station=3
NYCT,New York City Transit,Norwood Avenue,"J,Z",Margaret,Lanzetta,Culture Swirl,2007,Faceted glass in platform windscreens,"Using design, patterns, and color as cultural expression, {Culture Swirl} links the early 17th to 19th century Dutch and English history in the area with the current vibrant culturally rich community.  Drawn from historic Dutch and English sources combined with curling, swirling patterns of African textiles and ornate wrought iron doors and gates, the bold, colorful artwork features bright, sun-filled colors to reflect tropical climates and traditional cultural heritage.  The sequence of windscreens create a dynamic progression and sense of movement as viewed by passengers riding on passing trains.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=J&artist=1&station=4
NYCT,New York City Transit,Cleveland Street,"J,Z",Amy,Cheng,Las Flores,2007,Faceted glass in platform windscreens,"Located within the platform windscreens, colorful floral patterned glasswork embellishes the Cleveland Street station.  The artist combines her swirling patterns, bright and radiant pastel tones with traditional folk decorative motifs to create her unique compositions.   She hopes they convey positive thoughts of peace, prosperity and stability to the neighborhood.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=J&artist=1&station=5
NYCT,New York City Transit,Van Siclen Avenue,"J,Z",Barbara,Ellmann,THE VIEW FROM HERE,2007,Faceted glass in platform windscreens,"Barbara Ellmann created colorful geometric patterns abstracted from the landscape and elements within the surrounding neighborhood.  Through site visits, Barbara documented  intersecting buildings, and various intersections and patterns to create her  compositions, which were fabricated into 21 faceted glass panels and installed in windscreens on the station platforms.   The works fill the platform with jewel-like color while protecting transit customers from the wind.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=J&artist=1&station=6
NYCT,New York City Transit,Chauncey Street,"J,Z",Maria,Dominguez,El Views,2002,Faceted glass in mezzanine windows and platform windscreens,"Maria Dominguez created the paintings upon which {El Views} were based and these were then translated into 16 panels of brilliantly colored faceted glass.  In order to capture the area's spirit and energy the artist spoke with dozens of people and took numerous photos of their neighborhood.  The final result transforms daily activities into striking images - people arriving home from school or work, tree buds in springtime, and lights from the businesses surrounding the elevated structures.  {El Views} is embedded with the sensibility and humanity of the people and place that were its inspiration.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=J&artist=1&station=9
NYCT,New York City Transit,E. 105th Street,L,Michael,Ingui,Crescendo,2007,Laminated glass in mezzanine windows and above stairs,"Inspired by the architectural design of the station, artist Michael Ingui sought to capture its energy through {Crescendo}.  The brilliant green and blue colors are used to accentuate the geometry and directional quality of the structure--emphasizing the station's structural elements--and to unify the different events on the panels to create a single vision.  The lines of the glass panels are in continuous motion--just like the trains and passengers that travel by them every day.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=L&artist=1&station=1
NYCT,New York City Transit,New Lots Avenue,L,Eugenie,Tung,16 Windows,2007,Fused glass in platform windscreens,"Using windows as a motif, artist Eugenie Tung looks into the daily lives of New Yorkers engaged in their daily routines before (on the Manhattan-bound platform) and after (on the Brooklyn-bound platform) their daily commutes: watering plants, watching TV, eating breakfast, cooking dinner.  The artist believes that beauty can be found within these often overlooked ordinary activities; although there may be differences in how they are carried out, the rituals of daily life cross invisible boundaries and unite us all through the concept of home.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=L&artist=1&station=2
NYCT,New York City Transit,Livonia Avenue,L,Philemona,Williamson,Seasons,2007,Fused glass in Platform windscreens,"Focusing on community activities and family-oriented themes, artist Philemona Williamson brings cheerful flowers, autumn pumpkins, snowflakes, and the cool water of swimming pools to the Livonia Avenue station through the artwork, {Seasons}.  The 18 colorful, painterly glass works highlight shared experiences of the changing seasons.  Williamson strove to capture expressions of timelessness and bring light and peace to the station environment, inspiring riders' thoughts and memories of places they have been and the joyful start of each new day.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=L&artist=1&station=3
NYCT,New York City Transit,Sutter Avenue,L,Takayo,Noda,The Habitat for the Yellow Bird,2007,Faceted glass in platform windscreens,"Rainbows, butterflies, sunny skies, and shining stars are incorporated into {The Habitat for the Yellow Bird}.  In fabricating the 18 faceted glass panels located on the platforms of the Sutter Avenue station, the artist took great care to include details of her original artwork such as painting minuscule veins and features of the leaves as part of vibrant compositions of flowers, over 100 tiny pieces of glass to portray the brilliance of a single butterfly, subtle shading of the petals of the bold sunflower, and a carefully selected color palette for the delicate field of pansies.  Takayo strove to bring cheer and spirit to the transit public through her colorful imaginary landscapes with blue skies and twinkling stars.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=L&artist=1&station=4
NYCT,New York City Transit,Myrtle-Wyckoff Avenues,"L,M",Cadence,Giersbach,From Earth to Sky,2006,"Ceramic, glass, and marble mosaic","{From Earth to Sky} depicts a fantastical view from the station as if one were looking up through a canopy of foliage filled with birds and butterflies beneath a sky that shimmers when light hits the glass mosaic tiles.  The imagery fills the overhead circular ceiling, providing the viewer with a joyful visual escape at this busy transit hub.  Within the center, the view is reversed and we see a birds-eye map view of the city within an oculus.  The location of the station is pinpointed, surrounded by the vastness of New York City.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=L&artist=1&station=6
NYCT,New York City Transit,14th Street-Union Square,"L,N,Q,R,W,4,5",Mary,Miss,Framing Union Square,1998,"Glass, enameled steel, and aluminum frames highlighting historic and architectural elements throughout station complex","Mary Miss worked with architect Lee Harris Pomeroy to use the rehabilitation of Union Square station as an opportunity to uncover hidden structural elements, cables, and conduits - some still functional and others replaced by new improvements.  Old decorative work reappeared during construction, such as mosaics, pilasters, name plaques, and six terra cotta eagles from the 1904 station, once presumed lost. *Miss brings these treasures to the surface though a network of frames, windows, apertures, and mirrors. The bright red frames stand out; what they frame is more subtle - a bolt, a fragment of ancient-looking mosaic, a piece of rusted steel cable.  Other frames call attention to the station's historic name plaques.   I'm inviting the public to look below the surface, to see a 'slice' of the station, its structure, its history, says the artist.  In this most public of places, the apertures offer an intimate engagement.  Looking in, you will see the station's workings - sometimes you will see layers of words and reflected images, including your own!",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=L&artist=1&station=8
NYCT,New York City Transit,Grand Central-42nd Street,"S,4,5,6,7",Christopher,Sproat,V-Beam,2000,"Functional stainless steel ceiling sculpture on  7  platform incorporating lighting, signage, LED, and fan system","{V-Beam} is a functional structure and an aesthetic statement.  Artist Christopher Sproat has combined standard transportation hardware - signage, air circulation, and safety equipment - with his artistic sensibility to integrate the sculpture into the transit environment.  The artwork takes the form of a large V, which Sproat judged to be the most practical shape in terms of access and stability, and is equipped with extruded aluminum panels and light-emitting diodes to carry out its functions.  Rather than make an artistic or decorative statement and add it to the station so that the viewer knows 'this is art,' I chose to make the entire space exuberant and unique, the artist says.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=P&artist=3&station=1
NYCT,New York City Transit,8th Street-NYU,"N,R,W",Timothy,Snell,Broadway Diary,2002,Glass mosaic on platform walls,"Commenting on his work, artist Timothy Snell says, The mosaic is composed of 40 'portholes' that depict scenes and historic sites of the neighborhood (Grace Church, Washington Arch, Cooper Union, Astor Place, the vista of Broadway). ... The loose gestural rendering and free use of color with simplified imagery injects a light moment in the hectic schedule of the commuter passing through the station. ... Spreading the elements around the station in an architectural format ... integrates the artwork with the space ... This provides moments of diversion at various locations for people waiting and small surprises for repeat travelers in transit through this station. The repeat of elements like the cyclist through a series of panels in a loose use of line and color was a device to add motion and allow more abstract considerations to enter into the work with the hook of recognizable subject matter.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=N&artist=1&station=11
NYCT,New York City Transit,Prince Street,"N,R,W",Janet,Zweig and Edward del Rosario,Carrying On,2004,"Steel, marble, and slate frieze on platform walls","{Carrying On} is composed of almost two hundred silhouettes of people hauling stuff with them as they walk the city streets.  The artist team worked from photographs of individuals moving around the city and in and out of the subway.  According to the artists, the title of {Carrying On} can be read in a variety of ways.  People on the streets of New York are almost always carrying something, sometimes something huge and outlandish.  After the 9/11 tragedy, New Yorkers felt that they must carry on with their lives.  Finally, New Yorkers are notoriously opinionated and lively; they really do 'carry on.'  The result is a linear narrative work of miniature figures, each of whom has a story it is up to the viewer to discern.  It is an engaging work that represents the community and updates the materials used on subway station walls, with its waterjet-cut steel and marble, that achieves both precision and a modern take on the traditional frieze.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=N&artist=1&station=12
NYCT,New York City Transit,Cortlandt Street,"N,R,W",Margie,Hughto,"Trade, Treasure and Travel",1997,Handmade ceramic relief tiles in passageway (closed for renovation until 2007),"The Cortlandt Street subway station is located beneath the site of the World Trade Center; destroyed on September 11, 2001.  Margie Hughto's ceramic relief tiles were undamaged and will be reinstalled in the new passageway connecting the station with the nearby Fulton Street Transit Center.  {Trade, Treasure and Travel} harks back to when Cortlandt Street ended at a ferry landing on the Hudson River, a main trade route in and out of the city.  The artist says, I thought about all the different peoples, products, objects, and money that passed through the area, and I visualized a treasure vault filled with coins, gems, and artifacts - rich, golden, glowing, and somewhat mysterious.   Hughto created 12 related relief panels in ceramic tile in which she crafted objects relating to finance and trade - coins, compasses, boats, streetcars, keys, and ships.  Creatures connected with the sea and trade also appear.  A central image features Wall Street's bull and bear mascots, and a large old-fashioned compass and a chart of the stars complete the work's historic sweep.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=N&artist=1&station=14
NYCT,New York City Transit,Fifth Avenue/59th Street,"N,R,W",Ann,Schaumburger,Urban Oasis,1997,Glass mosaic on station façade and throughout station,"A menagerie of animals and birds from Central Park, rendered in glass mosaic, can be seen throughout the subway station and its facade.  As a painter and teacher, says the artist, I wanted this piece to appeal to children and to the child in the adult.  I'm happy that the work is accessible and touchable.  Ann Schaumburger's playful creatures crawl, swim, leap, and fly from floor to ceiling throughout the station in a series of friezes.  To prepare her designs, she photographed animals and animal statues in the Central Park Zoo.  The result is a series of beguiling animal families grouped by habitat:  a tropical rain forest, a polar landscape, and a park environment.  We chose glass rather than ceramic for the mosaics because of its greater translucency and color gradation, says Schaumburger.  And I selected a color palette that echoes the colors in the station's original historic tile work, much of which has been retained.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=N&artist=1&station=2
NYCT,New York City Transit,57th Street-7th Avenue,"N,Q,R,W",Josh,Scharf,Carnegie Hall Montage,1994,Ceramic tiles on north and south mezzanine walls; porcelain enamel on north mezzanine wa,"{Carnegie Hall Montage} is a colorful arrangement of images in porcelain on steel that shows the range of artists who have performed on the world-renowned stage.  Some depict Carnegie Hall's classical pedigree, such as Leonard Bernstein and Marian Anderson, for example, while others portray the Beatles, Martin Luther King, Jr., and Eleanor Roosevelt, as testament to the importance of the stage.  Nearby, hundreds of white tiles with text commemorate the names, professions, and appearance date of notables who graced Carnegie's stage.  In the words of Carnegie Hall activist Gino Francesconi:  I have always felt that the subway station directly below Carnegie Hall should reflect the history of the building just as the subways of Moscow and Paris do their own cultural institutions ... It reminds one of the connection between the city and its art.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=N&artist=1&station=4
NYCT,New York City Transit,28th Street,"N,R,W",Mark,Hadjipateras,City Dwellers (for Costas and Maro),2002,Glass mosaic on platform walls,"The Toy Center and the Flatiron Building are located near the subway station at 28th Street and Broadway, as are the flower, fur, and garment districts. Each of these areas inspired artist Mark Hadjipateras, whose glass mosaics are rendered in a playful cartoon-like style. {City Dwellers} animates the walls of the station with a series of robot-like creatures. The figures are joyous and fanciful, but closer examination reveals universal symbols and forms that reflect  the neighborhood and its history - technology, toys, and commerce.  These inventions invite riders to guess at their meanings; while they may seem familiar, the artist holds the key. In his proposal, Hadjipateras cited some of his plentiful sources: plants and flowers, patterns based on national flags, Greek ethnic garb, a family, New York taxis, radio broadcast waves, etc.   Filtered through the artist's sensibility, the result is a unique and compelling station environment.",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=N&artist=1&station=8
NYCT,New York City Transit,23rd Street,"N,R,W",Keith,Godard,Memories of Twenty-Third Street,2002,Glass mosaic on platform walls,"From the 1880s through the 1920s, 23rd Street was a major vaudeville, entertainment, and cultural district, and Ladies Mile, the fashion and department store haven of the time, was located nearby.  In his mosaic {Memories of 23rd Street}, Keith Godard represents area through the various hats they might have worn.  The celebrities he had in mind include Jim Brady, Oscar Wilde, Sara Bernhardt, Mark Twain, and Lillian Russell.  Godard says, In addition to bringing back memories of the specific time period and people and appealing to the viewers on a more common level as fascinating hats, this design can also serve as an interactive, playful, and witty landmark.  As a diversion, passengers waiting for the subway train might try to picture people on the opposite platform wearing the hats they are standing beneath!",http://web.mta.info/mta/aft/permanentart/permart.html?agency=nyct&line=N&artist=1&station=9
